participant,expPart,block,trial,condition,screenID,stepID,position,initial_item,final_item,npl_items,answer,acc,rt,updPos
9,testing,4,20,B,retrieval,3,4,시,시,뜻;표;르;원;주;넘,시,TRUE,3266,no
9,testing,4,20,B,retrieval,4,5,뒤,문,뜻;표;르;원;주;넘,문,TRUE,4647,yes
9,testing,4,20,B,retrieval,5,2,예,위,뜻;표;르;원;주;넘,위,TRUE,2478,yes
9,testing,4,20,B,retrieval,6,1,비,았,뜻;표;르;원;주;넘,았,TRUE,3408,yes
10,training,1,1,training,memory,1,0,까,NA,NA,NULL,NA,NA,NA
10,training,1,1,training,memory,2,1,뜻,NA,NA,NULL,NA,NA,NA
10,training,1,1,training,memory,3,2,큼,NA,NA,NULL,NA,NA,NA
10,training,1,1,training,memory,4,3,뿌,NA,NA,NULL,NA,NA,NA
10,training,1,1,training,memory,5,4,표,NA,NA,NULL,NA,NA,NA
10,training,1,1,training,memory,6,5,위,NA,NA,NULL,NA,NA,NA
10,training,1,1,training,updating,1,3,뿌,르,NA,NULL,NA,NA,yes
10,training,1,1,training,updating,2,5,위,효,NA,NULL,NA,NA,yes
10,training,1,1,training,updating,3,0,까,보,NA,NULL,NA,NA,yes
10,training,1,1,training,retrieval,1,1,뜻,뜻,조;았;문;긴;임;쓸,뜻,TRUE,3450.7999999523163,no
10,training,1,1,training,retrieval,2,3,뿌,르,조;았;문;긴;임;쓸,뿌,FALSE,7263.799999952316,yes
10,training,1,1,training,retrieval,3,5,위,효,조;았;문;긴;임;쓸,문,FALSE,3886.8000000715256,yes
10,training,1,1,training,retrieval,4,2,큼,큼,조;았;문;긴;임;쓸,표,FALSE,3802.399999976158,no
10,training,1,1,training,retrieval,5,4,표,표,조;았;문;긴;임;쓸,쓸,FALSE,1777.6000000238419,no
10,training,1,1,training,retrieval,6,0,까,보,조;았;문;긴;임;쓸,조,FALSE,1825.2999999523163,yes
10,training,1,2,training,memory,1,0,까,NA,NA,NULL,NA,NA,NA
10,training,1,2,training,memory,2,1,았,NA,NA,NULL,NA,NA,NA
10,training,1,2,training,memory,3,2,위,NA,NA,NULL,NA,NA,NA
10,training,1,2,training,memory,4,3,문,NA,NA,NULL,NA,NA,NA
10,training,1,2,training,memory,5,4,르,NA,NA,NULL,NA,NA,NA
10,training,1,2,training,memory,6,5,큼,NA,NA,NULL,NA,NA,NA
10,training,1,2,training,updating,1,0,까,뿌,NA,NULL,NA,NA,yes
10,training,1,2,training,updating,2,3,문,표,NA,NULL,NA,NA,yes
10,training,1,2,training,updating,3,5,큼,보,NA,NULL,NA,NA,yes
10,training,1,2,training,retrieval,1,5,큼,보,뜻;조;효;야;같;료,큼,FALSE,7989.800000071526,yes
10,training,1,2,training,retrieval,2,0,까,뿌,뜻;조;효;야;같;료,뿌,TRUE,6723.299999952316,yes
10,training,1,2,training,retrieval,3,4,르,르,뜻;조;효;야;같;료,르,TRUE,2811.7000000476837,no
10,training,1,2,training,retrieval,4,3,문,표,뜻;조;효;야;같;료,료,FALSE,3402.7999999523163,yes
10,training,1,2,training,retrieval,5,1,았,았,뜻;조;효;야;같;료,야,FALSE,1135.6999999284744,no
10,training,1,2,training,retrieval,6,2,위,위,뜻;조;효;야;같;료,문,FALSE,800.3000000715256,no
10,training,1,3,training,memory,1,0,위,NA,NA,NULL,NA,NA,NA
10,training,1,3,training,memory,2,1,뿌,NA,NA,NULL,NA,NA,NA
10,training,1,3,training,memory,3,2,았,NA,NA,NULL,NA,NA,NA
10,training,1,3,training,memory,4,3,르,NA,NA,NULL,NA,NA,NA
10,training,1,3,training,memory,5,4,까,NA,NA,NULL,NA,NA,NA
10,training,1,3,training,memory,6,5,문,NA,NA,NULL,NA,NA,NA
10,training,1,3,training,updating,1,2,았,뜻,NA,NULL,NA,NA,yes
10,training,1,3,training,updating,2,1,뿌,표,NA,NULL,NA,NA,yes
10,training,1,3,training,updating,3,3,르,조,NA,NULL,NA,NA,yes
10,training,1,3,training,retrieval,1,1,뿌,표,효;보;큼;성;례;분,효,FALSE,2243.7000000476837,yes
10,training,1,3,training,retrieval,2,4,까,까,효;보;큼;성;례;분,표,FALSE,3991.899999976158,no
10,training,1,3,training,retrieval,3,3,르,조,효;보;큼;성;례;분,위,FALSE,1996.5,yes
10,training,1,3,training,retrieval,4,2,았,뜻,효;보;큼;성;례;분,큼,FALSE,1095.1000000238419,yes
10,training,1,3,training,retrieval,5,0,위,위,효;보;큼;성;례;분,았,FALSE,6603.399999976158,no
10,training,1,3,training,retrieval,6,5,문,문,효;보;큼;성;례;분,까,FALSE,1065.8999999761581,no
10,training,1,4,training,memory,1,0,보,NA,NA,NULL,NA,NA,NA
10,training,1,4,training,memory,2,1,뿌,NA,NA,NULL,NA,NA,NA
10,training,1,4,training,memory,3,2,았,NA,NA,NULL,NA,NA,NA
10,training,1,4,training,memory,4,3,문,NA,NA,NULL,NA,NA,NA
10,training,1,4,training,memory,5,4,큼,NA,NA,NULL,NA,NA,NA
10,training,1,4,training,memory,6,5,표,NA,NA,NULL,NA,NA,NA
10,training,1,4,training,updating,1,1,뿌,조,NA,NULL,NA,NA,yes
10,training,1,4,training,updating,2,2,았,효,NA,NULL,NA,NA,yes
10,training,1,4,training,updating,3,4,큼,뜻,NA,NULL,NA,NA,yes
10,training,1,4,training,retrieval,1,0,보,보,르;까;위;질;울;사,보,TRUE,3562.399999976158,no
10,training,1,4,training,retrieval,2,1,뿌,조,르;까;위;질;울;사,조,TRUE,4972.200000047684,yes
10,training,1,4,training,retrieval,3,4,큼,뜻,르;까;위;질;울;사,았,FALSE,3454.8000000715256,yes
10,training,1,4,training,retrieval,4,2,았,효,르;까;위;질;울;사,위,FALSE,1575.8999999761581,yes
10,training,1,4,training,retrieval,5,3,문,문,르;까;위;질;울;사,문,TRUE,2921,no
10,training,1,4,training,retrieval,6,5,표,표,르;까;위;질;울;사,큼,FALSE,1135.1000000238419,no
10,training,1,5,training,memory,1,0,효,NA,NA,NULL,NA,NA,NA
10,training,1,5,training,memory,2,1,문,NA,NA,NULL,NA,NA,NA
10,training,1,5,training,memory,3,2,뜻,NA,NA,NULL,NA,NA,NA
10,training,1,5,training,memory,4,3,았,NA,NA,NULL,NA,NA,NA
10,training,1,5,training,memory,5,4,조,NA,NA,NULL,NA,NA,NA
10,training,1,5,training,memory,6,5,르,NA,NA,NULL,NA,NA,NA
10,training,1,5,training,updating,1,2,뜻,큼,NA,NULL,NA,NA,yes
10,training,1,5,training,updating,2,5,르,보,NA,NULL,NA,NA,yes
10,training,1,5,training,updating,3,0,효,표,NA,NULL,NA,NA,yes
10,training,1,5,training,retrieval,1,0,효,표,까;위;뿌;반;륙;떡,표,TRUE,4278.700000047684,yes
10,training,1,5,training,retrieval,2,4,조,조,까;위;뿌;반;륙;떡,큼,FALSE,1902,no
10,training,1,5,training,retrieval,3,3,았,았,까;위;뿌;반;륙;떡,문,FALSE,3825.8000000715256,no
10,training,1,5,training,retrieval,4,1,문,문,까;위;뿌;반;륙;떡,뜻,FALSE,2895.2000000476837,no
10,training,1,5,training,retrieval,5,5,르,보,까;위;뿌;반;륙;떡,위,FALSE,2867,yes
10,training,1,5,training,retrieval,6,2,뜻,큼,까;위;뿌;반;륙;떡,반,FALSE,1144.1000000238419,yes
10,training,2,6,training,memory,1,0,뜻,NA,NA,NULL,NA,NA,NA
10,training,2,6,training,memory,2,1,르,NA,NA,NULL,NA,NA,NA
10,training,2,6,training,memory,3,2,았,NA,NA,NULL,NA,NA,NA
10,training,2,6,training,memory,4,3,조,NA,NA,NULL,NA,NA,NA
10,training,2,6,training,memory,5,4,효,NA,NA,NULL,NA,NA,NA
10,training,2,6,training,memory,6,5,까,NA,NA,NULL,NA,NA,NA
10,training,2,6,training,updating,1,1,르,큼,NA,NULL,NA,NA,yes
10,training,2,6,training,updating,2,2,았,표,NA,NULL,NA,NA,yes
10,training,2,6,training,updating,3,5,까,문,NA,NULL,NA,NA,yes
10,training,2,6,training,retrieval,1,4,효,효,뿌;보;위;버;힘;었,뜻,FALSE,3065.899999976158,no
10,training,2,6,training,retrieval,2,1,르,큼,뿌;보;위;버;힘;었,버,FALSE,3152.7000000476837,yes
10,training,2,6,training,retrieval,3,3,조,조,뿌;보;위;버;힘;었,었,FALSE,3389.5,no
10,training,2,6,training,retrieval,4,2,았,표,뿌;보;위;버;힘;었,표,TRUE,3640.600000023842,yes
10,training,2,6,training,retrieval,5,0,뜻,뜻,뿌;보;위;버;힘;었,뜻,TRUE,1850.3999999761581,no
10,training,2,6,training,retrieval,6,5,까,문,뿌;보;위;버;힘;었,까,FALSE,1591.1000000238419,yes
10,training,2,7,training,memory,1,0,뜻,NA,NA,NULL,NA,NA,NA
10,training,2,7,training,memory,2,1,았,NA,NA,NULL,NA,NA,NA
10,training,2,7,training,memory,3,2,표,NA,NA,NULL,NA,NA,NA
10,training,2,7,training,memory,4,3,큼,NA,NA,NULL,NA,NA,NA
10,training,2,7,training,memory,5,4,보,NA,NA,NULL,NA,NA,NA
10,training,2,7,training,memory,6,5,조,NA,NA,NULL,NA,NA,NA
10,training,2,7,training,updating,1,0,뜻,뿌,NA,NULL,NA,NA,yes
10,training,2,7,training,updating,2,3,큼,효,NA,NULL,NA,NA,yes
10,training,2,7,training,updating,3,1,았,문,NA,NULL,NA,NA,yes
10,training,2,7,training,retrieval,1,5,조,조,위;르;까;섬;줄;특,문,FALSE,5970.800000071526,no
10,training,2,7,training,retrieval,2,4,보,보,위;르;까;섬;줄;특,았,FALSE,1419.8999999761581,no
10,training,2,7,training,retrieval,3,1,았,문,위;르;까;섬;줄;특,위,FALSE,1809.2000000476837,yes
10,training,2,7,training,retrieval,4,2,표,표,위;르;까;섬;줄;특,표,TRUE,2861,no
10,training,2,7,training,retrieval,5,0,뜻,뿌,위;르;까;섬;줄;특,뿌,TRUE,2949.9000000953674,yes
10,training,2,7,training,retrieval,6,3,큼,효,위;르;까;섬;줄;특,효,TRUE,6635.899999976158,yes
10,training,2,8,training,memory,1,0,보,NA,NA,NULL,NA,NA,NA
10,training,2,8,training,memory,2,1,위,NA,NA,NULL,NA,NA,NA
10,training,2,8,training,memory,3,2,르,NA,NA,NULL,NA,NA,NA
10,training,2,8,training,memory,4,3,까,NA,NA,NULL,NA,NA,NA
10,training,2,8,training,memory,5,4,았,NA,NA,NULL,NA,NA,NA
10,training,2,8,training,memory,6,5,큼,NA,NA,NULL,NA,NA,NA
10,training,2,8,training,updating,1,5,큼,조,NA,NULL,NA,NA,yes
10,training,2,8,training,updating,2,2,르,표,NA,NULL,NA,NA,yes
10,training,2,8,training,updating,3,0,보,효,NA,NULL,NA,NA,yes
10,training,2,8,training,retrieval,1,1,위,위,뿌;문;뜻;추;눈;바,추,FALSE,8777.100000023842,no
10,training,2,8,training,retrieval,2,0,보,효,뿌;문;뜻;추;눈;바,효,TRUE,1870.6000000238419,yes
10,training,2,8,training,retrieval,3,5,큼,조,뿌;문;뜻;추;눈;바,까,FALSE,5170.200000047684,yes
10,training,2,8,training,retrieval,4,3,까,까,뿌;문;뜻;추;눈;바,표,FALSE,2105.8000000715256,no
10,training,2,8,training,retrieval,5,4,았,았,뿌;문;뜻;추;눈;바,보,FALSE,2326.5999999046326,no
10,training,2,8,training,retrieval,6,2,르,표,뿌;문;뜻;추;눈;바,문,FALSE,1049,yes
10,training,2,9,training,memory,1,0,르,NA,NA,NULL,NA,NA,NA
10,training,2,9,training,memory,2,1,보,NA,NA,NULL,NA,NA,NA
10,training,2,9,training,memory,3,2,표,NA,NA,NULL,NA,NA,NA
10,training,2,9,training,memory,4,3,문,NA,NA,NULL,NA,NA,NA
10,training,2,9,training,memory,5,4,큼,NA,NA,NULL,NA,NA,NA
10,training,2,9,training,memory,6,5,조,NA,NA,NULL,NA,NA,NA
10,training,2,9,training,updating,1,0,르,까,NA,NULL,NA,NA,yes
10,training,2,9,training,updating,2,5,조,뿌,NA,NULL,NA,NA,yes
10,training,2,9,training,updating,3,4,큼,효,NA,NULL,NA,NA,yes
10,training,2,9,training,retrieval,1,4,큼,효,위;았;뜻;히;예;휴,휴,FALSE,6128,yes
10,training,2,9,training,retrieval,2,2,표,표,위;았;뜻;히;예;휴,표,TRUE,1882.6999999284744,no
10,training,2,9,training,retrieval,3,3,문,문,위;았;뜻;히;예;휴,큼,FALSE,2420.100000023842,no
10,training,2,9,training,retrieval,4,5,조,뿌,위;았;뜻;히;예;휴,조,FALSE,813.1999999284744,yes
10,training,2,9,training,retrieval,5,0,르,까,위;았;뜻;히;예;휴,까,TRUE,6586,yes
10,training,2,9,training,retrieval,6,1,보,보,위;았;뜻;히;예;휴,휴,FALSE,2756.600000023842,no
10,training,2,10,training,memory,1,0,효,NA,NA,NULL,NA,NA,NA
10,training,2,10,training,memory,2,1,까,NA,NA,NULL,NA,NA,NA
10,training,2,10,training,memory,3,2,르,NA,NA,NULL,NA,NA,NA
10,training,2,10,training,memory,4,3,았,NA,NA,NULL,NA,NA,NA
10,training,2,10,training,memory,5,4,뿌,NA,NA,NULL,NA,NA,NA
10,training,2,10,training,memory,6,5,위,NA,NA,NULL,NA,NA,NA
10,training,2,10,training,updating,1,2,르,보,NA,NULL,NA,NA,yes
10,training,2,10,training,updating,2,5,위,문,NA,NULL,NA,NA,yes
10,training,2,10,training,updating,3,4,뿌,뜻,NA,NULL,NA,NA,yes
10,training,2,10,training,retrieval,1,0,효,효,표;큼;조;권;화;빛,효,TRUE,3128.5999999046326,no
10,training,2,10,training,retrieval,2,1,까,까,표;큼;조;권;화;빛,까,TRUE,4627.600000023842,no
10,training,2,10,training,retrieval,3,5,위,문,표;큼;조;권;화;빛,위,FALSE,1834,yes
10,training,2,10,training,retrieval,4,2,르,보,표;큼;조;권;화;빛,표,FALSE,1509.9000000953674,yes
10,training,2,10,training,retrieval,5,4,뿌,뜻,표;큼;조;권;화;빛,뜻,TRUE,1756.8999999761581,yes
10,training,2,10,training,retrieval,6,3,았,았,표;큼;조;권;화;빛,빛,FALSE,2340.100000023842,no
10,training,3,11,training,memory,1,0,았,NA,NA,NULL,NA,NA,NA
10,training,3,11,training,memory,2,1,표,NA,NA,NULL,NA,NA,NA
10,training,3,11,training,memory,3,2,조,NA,NA,NULL,NA,NA,NA
10,training,3,11,training,memory,4,3,뿌,NA,NA,NULL,NA,NA,NA
10,training,3,11,training,memory,5,4,뜻,NA,NA,NULL,NA,NA,NA
10,training,3,11,training,memory,6,5,효,NA,NA,NULL,NA,NA,NA
10,training,3,11,training,updating,1,3,뿌,르,NA,NULL,NA,NA,yes
10,training,3,11,training,updating,2,2,조,까,NA,NULL,NA,NA,yes
10,training,3,11,training,updating,3,1,표,문,NA,NULL,NA,NA,yes
10,training,3,11,training,retrieval,1,0,았,았,큼;위;보;금;연;유,유,FALSE,2786.2000000476837,no
10,training,3,11,training,retrieval,2,3,뿌,르,큼;위;보;금;연;유,르,TRUE,3421.8000000715256,yes
10,training,3,11,training,retrieval,3,4,뜻,뜻,큼;위;보;금;연;유,뜻,TRUE,1305.7000000476837,no
10,training,3,11,training,retrieval,4,2,조,까,큼;위;보;금;연;유,뿌,FALSE,2503.5,yes
10,training,3,11,training,retrieval,5,5,효,효,큼;위;보;금;연;유,효,TRUE,4538,no
10,training,3,11,training,retrieval,6,1,표,문,큼;위;보;금;연;유,큼,FALSE,1215.3999999761581,yes
10,training,3,12,training,memory,1,0,조,NA,NA,NULL,NA,NA,NA
10,training,3,12,training,memory,2,1,효,NA,NA,NULL,NA,NA,NA
10,training,3,12,training,memory,3,2,았,NA,NA,NULL,NA,NA,NA
10,training,3,12,training,memory,4,3,문,NA,NA,NULL,NA,NA,NA
10,training,3,12,training,memory,5,4,까,NA,NA,NULL,NA,NA,NA
10,training,3,12,training,memory,6,5,르,NA,NA,NULL,NA,NA,NA
10,training,3,12,training,updating,1,2,았,큼,NA,NULL,NA,NA,yes
10,training,3,12,training,updating,2,1,효,뜻,NA,NULL,NA,NA,yes
10,training,3,12,training,updating,3,0,조,뿌,NA,NULL,NA,NA,yes
10,training,3,12,training,retrieval,1,4,까,까,표;보;위;포;토;래,효,FALSE,3175,no
10,training,3,12,training,retrieval,2,0,조,뿌,표;보;위;포;토;래,뿌,TRUE,2261.2000000476837,yes
10,training,3,12,training,retrieval,3,2,았,큼,표;보;위;포;토;래,래,FALSE,2085.1999999284744,yes
10,training,3,12,training,retrieval,4,5,르,르,표;보;위;포;토;래,까,FALSE,3028,no
10,training,3,12,training,retrieval,5,1,효,뜻,표;보;위;포;토;래,뜻,TRUE,2534.1999999284744,yes
10,training,3,12,training,retrieval,6,3,문,문,표;보;위;포;토;래,까,FALSE,1200.8999999761581,no
10,training,3,13,training,memory,1,0,조,NA,NA,NULL,NA,NA,NA
10,training,3,13,training,memory,2,1,보,NA,NA,NULL,NA,NA,NA
10,training,3,13,training,memory,3,2,문,NA,NA,NULL,NA,NA,NA
10,training,3,13,training,memory,4,3,표,NA,NA,NULL,NA,NA,NA
10,training,3,13,training,memory,5,4,효,NA,NA,NULL,NA,NA,NA
10,training,3,13,training,memory,6,5,위,NA,NA,NULL,NA,NA,NA
10,training,3,13,training,updating,1,1,보,뿌,NA,NULL,NA,NA,yes
10,training,3,13,training,updating,2,5,위,큼,NA,NULL,NA,NA,yes
10,training,3,13,training,updating,3,3,표,르,NA,NULL,NA,NA,yes
10,training,3,13,training,retrieval,1,1,보,뿌,뜻;까;았;채;든;두,뿌,TRUE,2599.7000000476837,yes
10,training,3,13,training,retrieval,2,5,위,큼,뜻;까;았;채;든;두,위,FALSE,1787.1000000238419,yes
10,training,3,13,training,retrieval,3,4,효,효,뜻;까;았;채;든;두,효,TRUE,1392.3999999761581,no
10,training,3,13,training,retrieval,4,0,조,조,뜻;까;았;채;든;두,조,TRUE,2157.2999999523163,no
10,training,3,13,training,retrieval,5,3,표,르,뜻;까;았;채;든;두,뜻,FALSE,8912.799999952316,yes
10,training,3,13,training,retrieval,6,2,문,문,뜻;까;았;채;든;두,르,FALSE,846.6000000238419,no
10,training,3,14,training,memory,1,0,효,NA,NA,NULL,NA,NA,NA
10,training,3,14,training,memory,2,1,뜻,NA,NA,NULL,NA,NA,NA
10,training,3,14,training,memory,3,2,보,NA,NA,NULL,NA,NA,NA
10,training,3,14,training,memory,4,3,조,NA,NA,NULL,NA,NA,NA
10,training,3,14,training,memory,5,4,뿌,NA,NA,NULL,NA,NA,NA
10,training,3,14,training,memory,6,5,위,NA,NA,NULL,NA,NA,NA
10,training,3,14,training,updating,1,5,위,르,NA,NULL,NA,NA,yes
10,training,3,14,training,updating,2,3,조,표,NA,NULL,NA,NA,yes
10,training,3,14,training,updating,3,1,뜻,문,NA,NULL,NA,NA,yes
10,training,3,14,training,retrieval,1,4,뿌,뿌,았;큼;까;절;폐;삼,위,FALSE,2025.0999999046326,no
10,training,3,14,training,retrieval,2,1,뜻,문,았;큼;까;절;폐;삼,삼,FALSE,1682.7000000476837,yes
10,training,3,14,training,retrieval,3,3,조,표,았;큼;까;절;폐;삼,뜻,FALSE,2755.5,yes
10,training,3,14,training,retrieval,4,0,효,효,았;큼;까;절;폐;삼,효,TRUE,4877.100000023842,no
10,training,3,14,training,retrieval,5,5,위,르,았;큼;까;절;폐;삼,보,FALSE,2072.2000000476837,yes
10,training,3,14,training,retrieval,6,2,보,보,았;큼;까;절;폐;삼,보,TRUE,722.2000000476837,no
10,training,3,15,training,memory,1,0,위,NA,NA,NULL,NA,NA,NA
10,training,3,15,training,memory,2,1,조,NA,NA,NULL,NA,NA,NA
10,training,3,15,training,memory,3,2,보,NA,NA,NULL,NA,NA,NA
10,training,3,15,training,memory,4,3,문,NA,NA,NULL,NA,NA,NA
10,training,3,15,training,memory,5,4,까,NA,NA,NULL,NA,NA,NA
10,training,3,15,training,memory,6,5,큼,NA,NA,NULL,NA,NA,NA
10,training,3,15,training,updating,1,1,조,효,NA,NULL,NA,NA,yes
10,training,3,15,training,updating,2,4,까,뜻,NA,NULL,NA,NA,yes
10,training,3,15,training,updating,3,5,큼,았,NA,NULL,NA,NA,yes
10,training,3,15,training,retrieval,1,1,조,효,뿌;표;르;음;파;관,효,TRUE,1678.3999999761581,yes
10,training,3,15,training,retrieval,2,5,큼,았,뿌;표;르;음;파;관,큼,FALSE,1745.6999999284744,yes
10,training,3,15,training,retrieval,3,3,문,문,뿌;표;르;음;파;관,보,FALSE,2439.399999976158,no
10,training,3,15,training,retrieval,4,0,위,위,뿌;표;르;음;파;관,위,TRUE,4123.100000023842,no
10,training,3,15,training,retrieval,5,2,보,보,뿌;표;르;음;파;관,관,FALSE,1874.8999999761581,no
10,training,3,15,training,retrieval,6,4,까,뜻,뿌;표;르;음;파;관,뜻,TRUE,1526.3999999761581,yes
10,training,4,16,training,memory,1,0,르,NA,NA,NULL,NA,NA,NA
10,training,4,16,training,memory,2,1,았,NA,NA,NULL,NA,NA,NA
10,training,4,16,training,memory,3,2,문,NA,NA,NULL,NA,NA,NA
10,training,4,16,training,memory,4,3,표,NA,NA,NULL,NA,NA,NA
10,training,4,16,training,memory,5,4,뜻,NA,NA,NULL,NA,NA,NA
10,training,4,16,training,memory,6,5,뿌,NA,NA,NULL,NA,NA,NA
10,training,4,16,training,updating,1,4,뜻,위,NA,NULL,NA,NA,yes
10,training,4,16,training,updating,2,1,았,큼,NA,NULL,NA,NA,yes
10,training,4,16,training,updating,3,0,르,효,NA,NULL,NA,NA,yes
10,training,4,16,training,retrieval,1,2,문,문,보;조;까;였;호;빅,았,FALSE,3558.5,no
10,training,4,16,training,retrieval,2,0,르,효,보;조;까;였;호;빅,효,TRUE,2337.0999999046326,yes
10,training,4,16,training,retrieval,3,4,뜻,위,보;조;까;였;호;빅,빅,FALSE,2685.7000000476837,yes
10,training,4,16,training,retrieval,4,3,표,표,보;조;까;였;호;빅,조,FALSE,1165.5,no
10,training,4,16,training,retrieval,5,1,았,큼,보;조;까;였;호;빅,문,FALSE,2975.600000023842,yes
10,training,4,16,training,retrieval,6,5,뿌,뿌,보;조;까;였;호;빅,뿌,TRUE,1539.3000000715256,no
10,training,4,17,training,memory,1,0,문,NA,NA,NULL,NA,NA,NA
10,training,4,17,training,memory,2,1,표,NA,NA,NULL,NA,NA,NA
10,training,4,17,training,memory,3,2,보,NA,NA,NULL,NA,NA,NA
10,training,4,17,training,memory,4,3,뜻,NA,NA,NULL,NA,NA,NA
10,training,4,17,training,memory,5,4,뿌,NA,NA,NULL,NA,NA,NA
10,training,4,17,training,memory,6,5,큼,NA,NA,NULL,NA,NA,NA
10,training,4,17,training,updating,1,3,뜻,조,NA,NULL,NA,NA,yes
10,training,4,17,training,updating,2,4,뿌,까,NA,NULL,NA,NA,yes
10,training,4,17,training,updating,3,5,큼,효,NA,NULL,NA,NA,yes
10,training,4,17,training,retrieval,1,3,뜻,조,르;았;위;맑;럽;율,조,TRUE,5160.5,yes
10,training,4,17,training,retrieval,2,4,뿌,까,르;았;위;맑;럽;율,까,TRUE,2128.6999999284744,yes
10,training,4,17,training,retrieval,3,1,표,표,르;았;위;맑;럽;율,맑,FALSE,3996.100000023842,no
10,training,4,17,training,retrieval,4,2,보,보,르;았;위;맑;럽;율,보,TRUE,2955.2999999523163,no
10,training,4,17,training,retrieval,5,5,큼,효,르;았;위;맑;럽;율,까,FALSE,2856,yes
10,training,4,17,training,retrieval,6,0,문,문,르;았;위;맑;럽;율,표,FALSE,3561.7999999523163,no
10,training,4,18,training,memory,1,0,르,NA,NA,NULL,NA,NA,NA
10,training,4,18,training,memory,2,1,조,NA,NA,NULL,NA,NA,NA
10,training,4,18,training,memory,3,2,뜻,NA,NA,NULL,NA,NA,NA
10,training,4,18,training,memory,4,3,큼,NA,NA,NULL,NA,NA,NA
10,training,4,18,training,memory,5,4,았,NA,NA,NULL,NA,NA,NA
10,training,4,18,training,memory,6,5,보,NA,NA,NULL,NA,NA,NA
10,training,4,18,training,updating,1,2,뜻,뿌,NA,NULL,NA,NA,yes
10,training,4,18,training,updating,2,3,큼,문,NA,NULL,NA,NA,yes
10,training,4,18,training,updating,3,0,르,효,NA,NULL,NA,NA,yes
10,training,4,18,training,retrieval,1,0,르,효,까;위;표;넘;났;엔,효,TRUE,2140.100000023842,yes
10,training,4,18,training,retrieval,2,4,았,았,까;위;표;넘;났;엔,문,FALSE,3225.4000000953674,no
10,training,4,18,training,retrieval,3,1,조,조,까;위;표;넘;났;엔,보,FALSE,1672.8999999761581,no
10,training,4,18,training,retrieval,4,3,큼,문,까;위;표;넘;났;엔,엔,FALSE,1103.0999999046326,yes
10,training,4,18,training,retrieval,5,5,보,보,까;위;표;넘;났;엔,조,FALSE,2523.399999976158,no
10,training,4,18,training,retrieval,6,2,뜻,뿌,까;위;표;넘;났;엔,뿌,TRUE,2541.100000023842,yes
10,training,4,19,training,memory,1,0,르,NA,NA,NULL,NA,NA,NA
10,training,4,19,training,memory,2,1,뿌,NA,NA,NULL,NA,NA,NA
10,training,4,19,training,memory,3,2,문,NA,NA,NULL,NA,NA,NA
10,training,4,19,training,memory,4,3,큼,NA,NA,NULL,NA,NA,NA
10,training,4,19,training,memory,5,4,효,NA,NA,NULL,NA,NA,NA
10,training,4,19,training,memory,6,5,위,NA,NA,NULL,NA,NA,NA
10,training,4,19,training,updating,1,0,르,보,NA,NULL,NA,NA,yes
10,training,4,19,training,updating,2,4,효,표,NA,NULL,NA,NA,yes
10,training,4,19,training,updating,3,5,위,뜻,NA,NULL,NA,NA,yes
10,training,4,19,training,retrieval,1,2,문,문,까;았;조;섰;현;띤,문,TRUE,2855.5,no
10,training,4,19,training,retrieval,2,3,큼,큼,까;았;조;섰;현;띤,위,FALSE,1394,no
10,training,4,19,training,retrieval,3,0,르,보,까;았;조;섰;현;띤,보,TRUE,4263.299999952316,yes
10,training,4,19,training,retrieval,4,5,위,뜻,까;았;조;섰;현;띤,뜻,TRUE,5484.5,yes
10,training,4,19,training,retrieval,5,4,효,표,까;았;조;섰;현;띤,표,TRUE,2527,yes
10,training,4,19,training,retrieval,6,1,뿌,뿌,까;았;조;섰;현;띤,뿌,TRUE,2421.5,no
10,training,4,20,training,memory,1,0,표,NA,NA,NULL,NA,NA,NA
10,training,4,20,training,memory,2,1,았,NA,NA,NULL,NA,NA,NA
10,training,4,20,training,memory,3,2,르,NA,NA,NULL,NA,NA,NA
10,training,4,20,training,memory,4,3,큼,NA,NA,NULL,NA,NA,NA
10,training,4,20,training,memory,5,4,조,NA,NA,NULL,NA,NA,NA
10,training,4,20,training,memory,6,5,뜻,NA,NA,NULL,NA,NA,NA
10,training,4,20,training,updating,1,0,표,까,NA,NULL,NA,NA,yes
10,training,4,20,training,updating,2,2,르,문,NA,NULL,NA,NA,yes
10,training,4,20,training,updating,3,1,았,효,NA,NULL,NA,NA,yes
10,training,4,20,training,retrieval,1,0,표,까,보;위;뿌;전;규;덜,까,TRUE,1729,yes
10,training,4,20,training,retrieval,2,5,뜻,뜻,보;위;뿌;전;규;덜,뜻,TRUE,1480.2999999523163,no
10,training,4,20,training,retrieval,3,4,조,조,보;위;뿌;전;규;덜,표,FALSE,1434.3999999761581,no
10,training,4,20,training,retrieval,4,1,았,효,보;위;뿌;전;규;덜,효,TRUE,4040,yes
10,training,4,20,training,retrieval,5,3,큼,큼,보;위;뿌;전;규;덜,문,FALSE,2163.7000000476837,no
10,training,4,20,training,retrieval,6,2,르,문,보;위;뿌;전;규;덜,전,FALSE,3192.5,yes
10,training,5,21,training,memory,1,0,조,NA,NA,NULL,NA,NA,NA
10,training,5,21,training,memory,2,1,르,NA,NA,NULL,NA,NA,NA
10,training,5,21,training,memory,3,2,뿌,NA,NA,NULL,NA,NA,NA
10,training,5,21,training,memory,4,3,뜻,NA,NA,NULL,NA,NA,NA
